time_stamp,wall_sn,wall_family,wall_columns,wall_rows,wall_orientation,timezone,customerlocation,wall_uid,sysenv,uptimetotal,uptime,wall_sw_version,onboarding,ntpmode,customername,disp_sn,position_col,position_row,display_temp,inputboard_temp,ambient_temp,videoboard_temp,laserDrv_temp,redLaser_temp,grnLaser1_temp,grnLaser2_temp,bluLaser_temp,fan1_speed,fan2_speed,fan3_speed,wall_state,wall_brightness,wall_ecomode,wall_colortemperature,wall_fastresponse,wall_localdimming,wall_uniformitystrength,display_connectionstate,redlevel,greenlevel,bluelevel,display_currentbrightness,display_minbrightness,display_maxbrightness,display_powermode,display_psu1_health,display_psu2_health,display_activeinput,display_inputmode,display_coolingload_temp,display_current_load,display_average_load,display_total_memory,display_used_memory,display_free_memory
2020-08-29 21:42:35.645462,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5169298,136500,2.6.0.0.1595232786,true,automatic,barco,5997095092,0,1,42,42,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,101,484,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,20,18,497,88,408
2020-08-29 21:42:54.998958,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5169298,136500,2.6.0.0.1595232786,true,automatic,barco,5997095073,0,2,40,40,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,96,460,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,81,416
2020-08-29 21:43:15.454960,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5169298,136500,2.6.0.0.1595232786,true,automatic,barco,5997095091,1,2,39,39,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,103,491,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,NONE,0,0,497,82,414
2020-08-29 21:43:35.762961,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5169298,136500,2.6.0.0.1595232786,true,automatic,barco,5997095283,0,0,42,42,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,98,474,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,1,0,497,86,410
2020-08-29 21:43:55.042957,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5169298,136500,2.6.0.0.1595232786,true,automatic,barco,5997095071,0,3,41,41,NONE,43,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,98,471,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,9,1,497,81,415
2020-08-29 21:44:14.602185,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5169298,136500,2.6.0.0.1595232786,true,automatic,barco,5997095077,1,0,39,39,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,100,482,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,81,416
2020-08-29 21:44:33.841871,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5169298,136500,2.6.0.0.1595232786,true,automatic,barco,5997095080,1,1,40,40,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,97,475,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,87,409
2020-08-29 21:44:53.125077,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5169298,136500,2.6.0.0.1595232786,true,automatic,barco,5997095090,1,3,39,39,NONE,43,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,101,491,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,NONE,0,0,497,83,414
2020-08-29 21:45:26.403745,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,5979486,134996,2.6.0.0.1595232786,true,automatic,barco,5997095265,0,1,42,42,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,79,0,9300,0,1,0,connected,NONE,NONE,NONE,0,99,479,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,91,405
2020-08-29 21:45:45.674886,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,5979486,134996,2.6.0.0.1595232786,true,automatic,barco,5997095082,0,2,41,41,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,79,0,9300,0,1,0,connected,NONE,NONE,NONE,0,96,461,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,88,409
2020-08-29 21:46:04.910952,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,5979486,134996,2.6.0.0.1595232786,true,automatic,barco,5997095076,0,0,40,40,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,79,0,9300,0,1,0,connected,NONE,NONE,NONE,0,94,456,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,85,411
2020-08-29 21:46:27.387990,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,5979486,134996,2.6.0.0.1595232786,true,automatic,barco,5997095079,0,3,39,39,NONE,43,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,79,0,9300,0,1,0,connected,NONE,NONE,NONE,0,99,483,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,91,406
2020-08-29 22:02:21.976115,6820730038,RPCVW,1,1,landscape,America/Danmarkshavn,"Noida,India",GBCM-e302964d011451d4-0001,gbcm,3050287,126596,2.6.0.0.1597291757,true,automatic,,6820816494,0,0,39,39,32,NONE,52,25,41,NA,39,1810,NA,1807,on,81,0,9300,0,1,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,545,181,627,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,50,0,0,497,110,386
2020-08-29 22:04:26.742675,9430766240,RPCVW,1,1,landscape,Asia/Kolkata,"noida,India",GBCM-eacb46490e0349d4-0001,gbcm,17982533,114331,2.6.0.0.1595390073,true,automatic,barco,9810061422,0,0,35,35,28,NONE,48,24,42,NA,38,1787,NA,1785,on,74,0,6500,0,0,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,253,30,288,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,41,9,12,497,75,421
2020-08-29 22:05:39.325855,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11082593,123521,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820888693,0,0,42,42,34,NONE,51,25,44,NA,41,1817,NA,1785,on,54,0,9300,0,1,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,335,49,573,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,43,1,0,497,107,389
2020-08-29 22:06:11.731062,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11082593,123521,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820834561,1,0,43,43,33,NONE,53,25,45,NA,43,1652,NA,1811,on,54,0,9300,0,1,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,331,147,495,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,61,0,0,497,113,383
2020-08-29 22:06:43.302960,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11082593,123521,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820816497,0,1,41,41,32,NONE,53,24,54,NA,39,1790,NA,1782,on,54,0,9300,0,1,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,335,145,605,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,53,0,0,497,110,386
2020-08-29 22:07:17.761654,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11082593,123521,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820816498,1,1,39,39,32,NONE,51,25,41,NA,40,1807,NA,1813,on,54,0,9300,0,1,0,connected,0.617826617826618,0.903540903540904,0.522588522588523,333,160,571,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,77,15,10,497,106,390
2020-08-29 22:08:04.155585,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5170826,138028,2.6.0.0.1595232786,true,automatic,barco,5997095092,0,1,42,42,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,101,484,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,18,17,497,88,408
2020-08-29 22:08:24.006960,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5170826,138028,2.6.0.0.1595232786,true,automatic,barco,5997095073,0,2,40,40,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,96,460,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,1,0,497,81,416
2020-08-29 22:08:44.955861,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5170826,138028,2.6.0.0.1595232786,true,automatic,barco,5997095091,1,2,39,39,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,103,491,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,NONE,0,0,497,82,414
2020-08-29 22:09:04.206919,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5170826,138028,2.6.0.0.1595232786,true,automatic,barco,5997095283,0,0,42,42,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,98,474,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,1,0,497,86,410
2020-08-29 22:09:24.694879,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5170826,138028,2.6.0.0.1595232786,true,automatic,barco,5997095071,0,3,41,41,NONE,43,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,98,471,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,7,0,497,81,415
2020-08-29 22:09:45.374963,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5170826,138028,2.6.0.0.1595232786,true,automatic,barco,5997095077,1,0,39,39,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,100,482,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,81,416
2020-08-29 22:10:04.618606,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5170826,138028,2.6.0.0.1595232786,true,automatic,barco,5997095080,1,1,40,40,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,97,475,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,87,409
2020-08-29 22:10:23.906925,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5170826,138028,2.6.0.0.1595232786,true,automatic,barco,5997095090,1,3,39,39,NONE,43,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,101,491,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,NONE,0,0,497,83,413
2020-08-29 22:10:57.258722,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,5981017,136527,2.6.0.0.1595232786,true,automatic,barco,5997095265,0,1,42,42,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,79,0,9300,0,1,0,connected,NONE,NONE,NONE,0,99,479,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,91,405
2020-08-29 22:11:16.506961,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,5981017,136527,2.6.0.0.1595232786,true,automatic,barco,5997095082,0,2,41,41,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,79,0,9300,0,1,0,connected,NONE,NONE,NONE,0,96,461,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,88,409
2020-08-29 22:11:35.738871,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,5981017,136527,2.6.0.0.1595232786,true,automatic,barco,5997095076,0,0,40,40,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,79,0,9300,0,1,0,connected,NONE,NONE,NONE,0,94,456,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,85,411
2020-08-29 22:11:55.724613,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,5981017,136527,2.6.0.0.1595232786,true,automatic,barco,5997095079,0,3,39,39,NONE,43,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,79,0,9300,0,1,0,connected,NONE,NONE,NONE,0,99,483,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,91,406
2020-08-29 22:30:46.383869,6820730038,RPCVW,1,1,landscape,America/Danmarkshavn,"Noida,India",GBCM-e302964d011451d4-0001,gbcm,3051999,128308,2.6.0.0.1597291757,true,automatic,,6820816494,0,0,39,39,32,NONE,53,25,41,NA,40,1810,NA,1807,on,81,0,9300,0,1,0,connected,0.773382173382173,0.903540903540904,0.742368742368742,545,181,627,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,54,0,0,497,110,386
2020-08-29 22:31:36.159287,9430766240,RPCVW,1,1,landscape,Asia/Kolkata,"noida,India",GBCM-eacb46490e0349d4-0001,gbcm,17984166,115963,2.6.0.0.1595390073,true,automatic,barco,9810061422,0,0,35,35,28,NONE,49,25,42,NA,40,1787,NA,1785,on,74,0,6500,0,0,0,connected,0.773382173382173,0.903540903540904,0.742368742368742,253,30,288,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,50,27,20,497,75,421
2020-08-29 22:32:27.493040,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11084201,125129,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820888693,0,0,42,42,34,NONE,51,24,44,NA,43,1817,NA,1785,on,54,0,9300,0,1,0,connected,0.773382173382173,0.903540903540904,0.742368742368742,335,49,573,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,50,0,0,497,107,389
2020-08-29 22:32:59.090886,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11084201,125129,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820834561,1,0,43,43,33,NONE,54,25,45,NA,44,1652,NA,1811,on,54,0,9300,0,1,0,connected,0.773382173382173,0.903540903540904,0.742368742368742,331,147,495,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,67,0,0,497,113,383
2020-08-29 22:33:31.187851,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11084201,125129,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820816497,0,1,41,41,32,NONE,54,24,54,NA,40,1790,NA,1782,on,54,0,9300,0,1,0,connected,0.773382173382173,0.903540903540904,0.742368742368742,335,145,605,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,58,0,0,497,110,386
2020-08-29 22:34:02.962960,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11084201,125129,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820816498,1,1,39,39,32,NONE,53,25,41,NA,42,1807,NA,1813,on,54,0,9300,0,1,0,connected,0.773382173382173,0.903540903540904,0.742368742368742,333,160,571,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,84,15,10,497,106,390
2020-08-29 22:34:48.992226,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5172431,139633,2.6.0.0.1595232786,true,automatic,barco,5997095092,0,1,42,42,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,101,484,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,21,18,497,88,408
2020-08-29 22:35:08.303954,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5172431,139633,2.6.0.0.1595232786,true,automatic,barco,5997095073,0,2,40,40,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,96,460,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,81,416
2020-08-29 22:35:28.922960,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5172431,139633,2.6.0.0.1595232786,true,automatic,barco,5997095091,1,2,39,39,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,103,491,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,NONE,0,0,497,82,414
2020-08-29 22:35:48.271280,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5172431,139633,2.6.0.0.1595232786,true,automatic,barco,5997095283,0,0,42,42,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,98,474,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,86,410
2020-08-29 22:36:08.388653,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5172431,139633,2.6.0.0.1595232786,true,automatic,barco,5997095071,0,3,41,41,NONE,43,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,98,471,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,5,0,497,81,415
2020-08-29 22:36:27.768256,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5172431,139633,2.6.0.0.1595232786,true,automatic,barco,5997095077,1,0,39,39,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,100,482,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,81,415
2020-08-29 22:36:47.022914,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5172431,139633,2.6.0.0.1595232786,true,automatic,barco,5997095080,1,1,40,40,NONE,44,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,97,475,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,88,409
2020-08-29 22:37:06.282961,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5172431,139633,2.6.0.0.1595232786,true,automatic,barco,5997095090,1,3,39,39,NONE,43,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,101,491,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,NONE,0,0,497,83,413
2020-08-29 22:37:40.925803,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,5982620,138131,2.6.0.0.1595232786,true,automatic,barco,5997095265,0,1,42,42,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,79,0,9300,0,1,0,connected,NONE,NONE,NONE,0,99,479,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,91,405
2020-08-29 22:38:00.554382,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,5982620,138131,2.6.0.0.1595232786,true,automatic,barco,5997095082,0,2,41,41,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,79,0,9300,0,1,0,connected,NONE,NONE,NONE,0,96,461,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,88,408
2020-08-29 22:38:19.864648,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,5982620,138131,2.6.0.0.1595232786,true,automatic,barco,5997095076,0,0,40,40,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,79,0,9300,0,1,0,connected,NONE,NONE,NONE,0,94,456,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,85,411
2020-08-29 22:38:40.247253,9430690420,LCDVW,1,4,landscape,Asia/Kolkata,"Noida,India",GBCM-ea9dc0012018b9d4-0001,gbcm,5982620,138131,2.6.0.0.1595232786,true,automatic,barco,5997095079,0,3,39,39,NONE,43,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,79,0,9300,0,1,0,connected,NONE,NONE,NONE,0,99,483,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,0,0,497,91,406
2020-08-29 22:54:14.222581,6820730038,RPCVW,1,1,landscape,America/Danmarkshavn,"Noida,India",GBCM-e302964d011451d4-0001,gbcm,3053407,129715,2.6.0.0.1597291757,true,automatic,,6820816494,0,0,39,39,32,NONE,55,24,41,NA,40,1810,NA,1807,on,81,0,9300,0,1,0,connected,0.773382173382173,0.903540903540904,0.742368742368742,545,181,627,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,55,0,0,497,110,386
2020-08-29 22:55:00.117633,9430766240,RPCVW,1,1,landscape,Asia/Kolkata,"noida,India",GBCM-eacb46490e0349d4-0001,gbcm,17985570,117367,2.6.0.0.1595390073,true,automatic,barco,9810061422,0,0,35,35,28,NONE,50,25,42,NA,41,1787,NA,1785,on,74,0,6500,0,0,0,connected,0.773382173382173,0.903540903540904,0.742368742368742,253,30,288,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,50,11,14,497,75,421
2020-08-29 22:55:46.832650,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11085601,126528,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820888693,0,0,42,42,34,NONE,51,25,44,NA,43,1817,NA,1785,on,54,0,9300,0,1,0,connected,0.773382173382173,0.903540903540904,0.742368742368742,335,49,573,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,51,2,0,497,107,389
2020-08-29 22:56:18.307656,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11085601,126528,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820834561,1,0,43,43,33,NONE,55,24,46,NA,44,1652,NA,1811,on,54,0,9300,0,1,0,connected,0.773382173382173,0.903540903540904,0.742368742368742,331,147,495,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,67,0,0,497,113,383
2020-08-29 22:56:49.794962,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11085601,126528,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820816497,0,1,41,41,32,NONE,56,24,54,NA,41,1790,NA,1782,on,54,0,9300,0,1,0,connected,0.773382173382173,0.903540903540904,0.742368742368742,335,145,605,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,58,0,0,497,110,386
2020-08-29 22:57:21.256226,9430363625,RPCVW,2,2,landscape,Asia/Kolkata,"Noida,India",GBCM-e6b60b091b2189d4-0001,gbcm,11085601,126528,2.6.0.0.1598390129,INVALID_REQ,automatic,Barco,6820816498,1,1,39,39,32,NONE,54,25,41,NA,42,1807,NA,1813,on,54,0,9300,0,1,0,connected,0.773382173382173,0.903540903540904,0.742368742368742,333,160,571,STANDARD,INVALID_REQ,INVALID_REQ,NONE,MANUAL,85,15,10,497,106,390
2020-08-29 22:58:07.116789,6820210626,LCDVW,2,4,landscape,America/Danmarkshavn,"noi,India",GBCM-d81917c51422c1d4-0001,gbcm,5173829,141031,2.6.0.0.1595232786,true,automatic,barco,5997095092,0,1,42,42,NONE,45,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,idle,80,0,9300,0,1,0,connected,NONE,NONE,NONE,0,101,484,STANDARD,INVALID_REQ,INVALID_REQ,NONE,AUTOSCAN,NONE,17,17,497,88,408
